,country,year,cases,sex,age
4725,WF,1996,1,m,15--24
4726,WF,2002,1,m,15--24
4727,WF,2003,0,m,15--24
4728,WF,2007,0,m,15--24
4729,WS,1995,1,m,15--24
4730,WS,1996,0,m,15--24
4731,WS,1997,1,m,15--24
4732,WS,1998,1,m,15--24
4733,WS,1999,1,m,15--24
4734,WS,2000,3,m,15--24
4735,WS,2001,3,m,15--24
4736,WS,2002,1,m,15--24
4737,WS,2003,2,m,15--24
4738,WS,2005,4,m,15--24
4739,WS,2006,3,m,15--24
4740,WS,2008,1,m,15--24
4741,YE,1995,400,m,15--24
4742,YE,1996,91,m,15--24
4743,YE,1997,307,m,15--24
4744,YE,1998,718,m,15--24
4745,YE,1999,552,m,15--24
4746,YE,2000,789,m,15--24
4747,YE,2001,695,m,15--24
4748,YE,2002,650,m,15--24
4749,YE,2003,581,m,15--24
4750,YE,2004,571,m,15--24
4751,YE,2005,493,m,15--24
4752,YE,2006,535,m,15--24
4753,YE,2007,488,m,15--24
4754,YE,2008,547,m,15--24
4755,YU,1995,108,m,15--24
4756,YU,1996,207,m,15--24
4757,YU,1997,136,m,15--24
4758,YU,2001,52,m,15--24
4759,YU,2002,37,m,15--24
4760,YU,2003,51,m,15--24
4761,YU,2004,61,m,15--24
4762,ZA,1999,624,m,15--24
4763,ZA,2000,723,m,15--24
4764,ZA,2001,1490,m,15--24
4765,ZA,2002,5147,m,15--24
4766,ZA,2003,10107,m,15--24
4767,ZA,2004,11030,m,15--24
4768,ZA,2005,10422,m,15--24
4769,ZA,2006,10498,m,15--24
4770,ZA,2007,10514,m,15--24
4771,ZA,2008,10172,m,15--24
4772,ZM,1995,659,m,15--24
4773,ZM,2000,2175,m,15--24
4774,ZM,2002,1013,m,15--24
4775,ZM,2003,1733,m,15--24
4776,ZM,2004,1498,m,15--24
4777,ZM,2005,1240,m,15--24
4778,ZM,2006,945,m,15--24
4779,ZM,2007,1235,m,15--24
4780,ZM,2008,1120,m,15--24
4781,ZW,2002,600,m,15--24
4782,ZW,2003,874,m,15--24
4783,ZW,2004,833,m,15--24
4784,ZW,2005,837,m,15--24
4785,ZW,2006,736,m,15--24
4786,ZW,2007,500,m,15--24
4787,ZW,2008,614,m,15--24
4788,AD,1996,0,m,25--34
4789,AD,1997,1,m,25--34
4790,AD,1998,0,m,25--34
4791,AD,1999,0,m,25--34
4792,AD,2000,1,m,25--34
4793,AD,2002,0,m,25--34
4794,AD,2003,0,m,25--34
4795,AD,2004,0,m,25--34
4796,AD,2005,1,m,25--34
4797,AD,2006,1,m,25--34
4798,AD,2008,0,m,25--34
4799,AE,1999,3,m,25--34
4800,AE,2000,4,m,25--34
4801,AE,2002,0,m,25--34
4802,AE,2003,8,m,25--34
4803,AE,2004,6,m,25--34
4804,AE,2006,3,m,25--34
4805,AE,2007,6,m,25--34
4806,AE,2008,1,m,25--34
4807,AF,1997,6,m,25--34
4808,AF,1998,128,m,25--34
4809,AF,1999,55,m,25--34
4810,AF,2000,183,m,25--34
4811,AF,2001,349,m,25--34
4812,AF,2002,481,m,25--34
4813,AF,2003,436,m,25--34
4814,AF,2004,568,m,25--34
4815,AF,2005,560,m,25--34
4816,AF,2006,791,m,25--34
4817,AF,2007,840,m,25--34
4818,AF,2008,773,m,25--34
4819,AG,1996,0,m,25--34
4820,AG,2000,0,m,25--34
4821,AG,2002,1,m,25--34
4822,AG,2003,1,m,25--34
4823,AG,2007,0,m,25--34
4824,AI,2004,0,m,25--34
4825,AL,1995,0,m,25--34
4826,AL,1997,43,m,25--34
4827,AL,1998,21,m,25--34
4828,AL,1999,23,m,25--34
4829,AL,2000,21,m,25--34
4830,AL,2001,18,m,25--34
4831,AL,2002,27,m,25--34
4832,AL,2003,19,m,25--34
4833,AL,2004,19,m,25--34
4834,AL,2005,21,m,25--34
4835,AL,2006,19,m,25--34
4836,AL,2007,13,m,25--34
4837,AL,2008,26,m,25--34
4838,AM,1995,16,m,25--34
4839,AM,1996,100,m,25--34
4840,AM,1997,59,m,25--34
4841,AM,1998,90,m,25--34
4842,AM,1999,88,m,25--34
4843,AM,2000,130,m,25--34
4844,AM,2001,120,m,25--34
4845,AM,2002,63,m,25--34
4846,AM,2003,98,m,25--34
4847,AM,2004,72,m,25--34
4848,AM,2005,104,m,25--34
4849,AM,2006,116,m,25--34
4850,AM,2007,87,m,25--34
4851,AM,2008,103,m,25--34
4852,AN,1996,0,m,25--34
4853,AN,1997,1,m,25--34
4854,AN,1998,0,m,25--34
4855,AN,1999,1,m,25--34
4856,AN,2000,1,m,25--34
4857,AN,2001,1,m,25--34
4858,AN,2002,1,m,25--34
4859,AN,2003,2,m,25--34
4860,AN,2004,0,m,25--34
4861,AN,2006,0,m,25--34
4862,AO,1995,562,m,25--34
4863,AO,1996,926,m,25--34
4864,AO,1997,1026,m,25--34
4865,AO,1998,950,m,25--34
4866,AO,1999,1237,m,25--34
4867,AO,2000,1003,m,25--34
4868,AO,2001,752,m,25--34
4869,AO,2002,2292,m,25--34
4870,AO,2003,2598,m,25--34
4871,AO,2004,2659,m,25--34
4872,AO,2005,2797,m,25--34
4873,AO,2006,3049,m,25--34
4874,AO,2007,3197,m,25--34
4875,AO,2008,3493,m,25--34
4876,AR,1996,535,m,25--34
4877,AR,1997,600,m,25--34
4878,AR,1998,571,m,25--34
4879,AR,1999,546,m,25--34
4880,AR,2000,594,m,25--34
4881,AR,2001,611,m,25--34
4882,AR,2002,658,m,25--34
4883,AR,2003,565,m,25--34
4884,AR,2004,543,m,25--34
4885,AR,2005,530,m,25--34
4886,AR,2006,484,m,25--34
4887,AR,2007,623,m,25--34
4888,AR,2008,611,m,25--34
4889,AS,1997,0,m,25--34
4890,AT,1995,95,m,25--34
4891,AT,1997,117,m,25--34
4892,AT,1999,40,m,25--34
4893,AT,2000,30,m,25--34
4894,AT,2001,27,m,25--34
4895,AT,2002,14,m,25--34
4896,AT,2003,31,m,25--34
4897,AT,2004,19,m,25--34
4898,AT,2005,23,m,25--34
4899,AT,2006,25,m,25--34
4900,AT,2007,15,m,25--34
4901,AU,1997,24,m,25--34
4902,AU,1998,22,m,25--34
4903,AU,1999,40,m,25--34
4904,AU,2000,35,m,25--34
4905,AU,2001,20,m,25--34
4906,AU,2002,20,m,25--34
4907,AU,2003,10,m,25--34
4908,AU,2004,16,m,25--34
4909,AU,2005,27,m,25--34
4910,AU,2006,35,m,25--34
4911,AU,2007,33,m,25--34
4912,AU,2008,33,m,25--34
4913,AZ,1995,29,m,25--34
4914,AZ,1996,302,m,25--34
4915,AZ,1997,244,m,25--34
4916,AZ,1998,47,m,25--34
4917,AZ,1999,46,m,25--34
4918,AZ,2000,24,m,25--34
4919,AZ,2001,3,m,25--34
4920,AZ,2002,433,m,25--34
4921,AZ,2003,258,m,25--34
4922,AZ,2004,311,m,25--34
4923,AZ,2005,297,m,25--34
4924,AZ,2006,362,m,25--34
4925,BA,1995,61,m,25--34
4926,BA,1996,48,m,25--34
4927,BA,1997,84,m,25--34
4928,BA,1998,75,m,25--34
4929,BA,1999,76,m,25--34
4930,BA,2000,82,m,25--34
4931,BA,2001,70,m,25--34
4932,BA,2002,48,m,25--34
4933,BA,2003,42,m,25--34
4934,BA,2004,79,m,25--34
4935,BA,2005,58,m,25--34
4936,BA,2006,58,m,25--34
4937,BA,2007,0,m,25--34
4938,BA,2008,35,m,25--34
4939,BB,1996,1,m,25--34
4940,BB,2000,0,m,25--34
4941,BB,2001,1,m,25--34
4942,BB,2004,2,m,25--34
4943,BB,2006,2,m,25--34
4944,BB,2007,0,m,25--34
4945,BB,2008,1,m,25--34
4946,BD,1995,983,m,25--34
4947,BD,1996,1322,m,25--34
4948,BD,1997,5013,m,25--34
4949,BD,1998,5988,m,25--34
4950,BD,1999,5777,m,25--34
4951,BD,2000,5643,m,25--34
4952,BD,2001,5834,m,25--34
4953,BD,2002,6288,m,25--34
4954,BD,2003,7275,m,25--34
4955,BD,2004,8281,m,25--34
4956,BD,2005,10443,m,25--34
4957,BD,2006,12166,m,25--34
4958,BD,2007,12442,m,25--34
4959,BD,2008,12926,m,25--34
4960,BE,1995,49,m,25--34
4961,BE,1996,43,m,25--34
4962,BE,1997,45,m,25--34
4963,BE,1998,50,m,25--34
4964,BE,1999,40,m,25--34
4965,BE,2000,57,m,25--34
4966,BE,2001,40,m,25--34
4967,BE,2002,56,m,25--34
4968,BE,2003,33,m,25--34
4969,BE,2004,55,m,25--34
4970,BE,2005,50,m,25--34
4971,BE,2006,52,m,25--34
4972,BE,2007,55,m,25--34
4973,BE,2008,40,m,25--34
4974,BF,1995,133,m,25--34
4975,BF,1996,161,m,25--34
4976,BF,1997,161,m,25--34
4977,BF,1998,270,m,25--34
4978,BF,1999,247,m,25--34
4979,BF,2000,274,m,25--34
4980,BF,2001,283,m,25--34
4981,BF,2002,273,m,25--34
4982,BF,2003,313,m,25--34
4983,BF,2004,375,m,25--34
4984,BF,2005,430,m,25--34
4985,BF,2006,473,m,25--34
4986,BF,2007,442,m,25--34
4987,BF,2008,555,m,25--34
4988,BG,2000,16,m,25--34
4989,BG,2001,20,m,25--34
4990,BG,2002,86,m,25--34
4991,BG,2003,169,m,25--34
4992,BG,2004,156,m,25--34
4993,BG,2005,150,m,25--34
4994,BG,2006,146,m,25--34
4995,BG,2007,122,m,25--34
4996,BG,2008,145,m,25--34
4997,BH,1995,1,m,25--34
4998,BH,1996,25,m,25--34
4999,BH,1997,32,m,25--34
5000,BH,1998,40,m,25--34
5001,BH,1999,19,m,25--34
5002,BH,2000,3,m,25--34
5003,BH,2001,2,m,25--34
5004,BH,2002,1,m,25--34
5005,BH,2003,2,m,25--34
5006,BH,2004,0,m,25--34
5007,BH,2005,0,m,25--34
5008,BH,2006,25,m,25--34
5009,BH,2007,26,m,25--34
5010,BH,2008,48,m,25--34
5011,BI,1995,238,m,25--34
5012,BI,1996,283,m,25--34
5013,BI,1997,446,m,25--34
5014,BI,1998,527,m,25--34
5015,BI,1999,566,m,25--34
5016,BI,2001,559,m,25--34
5017,BI,2002,470,m,25--34
5018,BI,2003,572,m,25--34
5019,BI,2004,674,m,25--34
5020,BI,2005,591,m,25--34
5021,BI,2006,600,m,25--34
5022,BI,2007,637,m,25--34
5023,BI,2008,684,m,25--34
5024,BJ,1995,352,m,25--34
5025,BJ,1996,348,m,25--34
5026,BJ,1997,376,m,25--34
5027,BJ,1998,367,m,25--34
5028,BJ,1999,444,m,25--34
5029,BJ,2000,428,m,25--34
5030,BJ,2002,489,m,25--34
5031,BJ,2003,504,m,25--34
5032,BJ,2004,529,m,25--34
5033,BJ,2005,595,m,25--34
5034,BJ,2006,624,m,25--34
5035,BJ,2008,604,m,25--34
5036,BM,2004,0,m,25--34
5037,BN,1999,42,m,25--34
5038,BN,2000,4,m,25--34
5039,BN,2002,15,m,25--34
5040,BN,2003,25,m,25--34
5041,BN,2004,13,m,25--34
5042,BN,2005,19,m,25--34
5043,BN,2006,11,m,25--34
5044,BN,2007,10,m,25--34
5045,BN,2008,10,m,25--34
5046,BO,1996,887,m,25--34
5047,BO,1997,792,m,25--34
5048,BO,1998,885,m,25--34
5049,BO,1999,862,m,25--34
5050,BO,2000,797,m,25--34
5051,BO,2001,761,m,25--34
5052,BO,2002,787,m,25--34
5053,BO,2003,742,m,25--34
5054,BO,2004,750,m,25--34
5055,BO,2005,725,m,25--34
5056,BO,2006,699,m,25--34
5057,BO,2007,604,m,25--34
5058,BO,2008,734,m,25--34
5059,BR,1999,5401,m,25--34
5060,BR,2000,11568,m,25--34
5061,BR,2001,5536,m,25--34
5062,BR,2002,5890,m,25--34
5063,BR,2003,5709,m,25--34
5064,BR,2004,6321,m,25--34
5065,BR,2005,6119,m,25--34
5066,BR,2006,6098,m,25--34
5067,BR,2007,5990,m,25--34
5068,BR,2008,6173,m,25--34
5069,BS,1995,5,m,25--34
5070,BS,1996,4,m,25--34
5071,BS,1997,14,m,25--34
5072,BS,1998,2,m,25--34
5073,BS,1999,10,m,25--34
5074,BS,2000,7,m,25--34
5075,BS,2002,2,m,25--34
5076,BS,2003,5,m,25--34
5077,BS,2004,6,m,25--34
5078,BS,2007,3,m,25--34
5079,BS,2008,6,m,25--34
5080,BT,1995,65,m,25--34
5081,BT,1996,45,m,25--34
5082,BT,1997,42,m,25--34
5083,BT,1998,39,m,25--34
5084,BT,1999,42,m,25--34
5085,BT,2000,41,m,25--34
5086,BT,2001,50,m,25--34
5087,BT,2002,51,m,25--34
5088,BT,2003,50,m,25--34
5089,BT,2004,52,m,25--34
5090,BT,2005,58,m,25--34
5091,BT,2006,55,m,25--34
5092,BT,2007,44,m,25--34
5093,BT,2008,46,m,25--34
5094,BW,1997,509,m,25--34
5095,BW,1999,526,m,25--34
5096,BW,2000,605,m,25--34
5097,BW,2001,539,m,25--34
5098,BW,2002,595,m,25--34
5099,BW,2003,552,m,25--34
5100,BW,2004,490,m,25--34
5101,BW,2005,563,m,25--34
5102,BW,2006,577,m,25--34
5103,BW,2007,535,m,25--34
5104,BW,2008,528,m,25--34
5105,BY,2002,133,m,25--34
5106,BY,2003,134,m,25--34
5107,BY,2004,170,m,25--34
5108,BY,2005,180,m,25--34
5109,BY,2006,134,m,25--34
5110,BY,2007,142,m,25--34
5111,BY,2008,149,m,25--34
5112,BZ,1995,2,m,25--34
5113,BZ,1996,2,m,25--34
5114,BZ,1997,6,m,25--34
5115,BZ,2000,7,m,25--34
5116,BZ,2001,5,m,25--34
5117,BZ,2002,5,m,25--34
5118,BZ,2003,8,m,25--34
5119,BZ,2004,6,m,25--34
5120,BZ,2005,8,m,25--34
5121,BZ,2006,4,m,25--34
5122,BZ,2007,8,m,25--34
5123,BZ,2008,12,m,25--34
5124,CA,1980,75,m,25--34
5125,CA,1981,61,m,25--34
5126,CA,1982,66,m,25--34
5127,CA,1983,63,m,25--34
5128,CA,1984,75,m,25--34
5129,CA,1985,70,m,25--34
5130,CA,1986,73,m,25--34
5131,CA,1987,71,m,25--34
5132,CA,1988,73,m,25--34
5133,CA,1989,56,m,25--34
5134,CA,1990,70,m,25--34
5135,CA,1991,79,m,25--34
5136,CA,1992,47,m,25--34
5137,CA,1993,47,m,25--34
5138,CA,1994,54,m,25--34
5139,CA,1995,31,m,25--34
5140,CA,1996,49,m,25--34
5141,CA,1997,55,m,25--34
5142,CA,1998,43,m,25--34
5143,CA,1999,47,m,25--34
5144,CA,2000,45,m,25--34
5145,CA,2001,49,m,25--34
5146,CA,2002,34,m,25--34
5147,CA,2003,36,m,25--34
5148,CA,2004,34,m,25--34
5149,CA,2005,45,m,25--34
5150,CA,2006,34,m,25--34
5151,CA,2007,41,m,25--34
5152,CA,2008,36,m,25--34
5153,CD,1995,2382,m,25--34
5154,CD,1996,1627,m,25--34
5155,CD,1997,1996,m,25--34
5156,CD,1998,5073,m,25--34
5157,CD,1999,5886,m,25--34
5158,CD,2000,5833,m,25--34
5159,CD,2001,6794,m,25--34
5160,CD,2002,7414,m,25--34
5161,CD,2003,8427,m,25--34
5162,CD,2004,9467,m,25--34
5163,CD,2005,9808,m,25--34
5164,CD,2006,9486,m,25--34
5165,CD,2007,9548,m,25--34
5166,CD,2008,9988,m,25--34
5167,CF,1995,356,m,25--34
5168,CF,1996,385,m,25--34
5169,CF,1997,403,m,25--34
5170,CF,1998,482,m,25--34
5171,CF,1999,529,m,25--34
5172,CF,2001,279,m,25--34
5173,CF,2002,462,m,25--34
5174,CF,2004,694,m,25--34
5175,CF,2005,1136,m,25--34
5176,CF,2006,770,m,25--34
5177,CF,2008,643,m,25--34
5178,CG,1995,409,m,25--34
5179,CG,1999,407,m,25--34
5180,CG,2001,756,m,25--34
5181,CG,2004,887,m,25--34
5182,CG,2006,656,m,25--34
5183,CG,2007,635,m,25--34
5184,CG,2008,606,m,25--34
5185,CH,1995,23,m,25--34
5186,CH,1996,28,m,25--34
5187,CH,1997,20,m,25--34
5188,CH,1998,30,m,25--34
5189,CH,1999,15,m,25--34
5190,CH,2000,18,m,25--34
5191,CH,2001,18,m,25--34
5192,CH,2002,16,m,25--34
5193,CH,2003,7,m,25--34
5194,CH,2004,14,m,25--34
5195,CH,2005,9,m,25--34
5196,CH,2006,15,m,25--34
5197,CH,2007,10,m,25--34
5198,CH,2008,13,m,25--34
5199,CI,1995,2092,m,25--34
5200,CI,1996,1670,m,25--34
5201,CI,1997,1850,m,25--34
5202,CI,1998,1747,m,25--34
5203,CI,1999,1794,m,25--34
5204,CI,2001,1818,m,25--34
5205,CI,2002,2194,m,25--34
5206,CI,2003,2075,m,25--34
5207,CI,2004,2323,m,25--34
5208,CI,2005,2449,m,25--34
5209,CI,2006,2476,m,25--34
5210,CI,2007,2705,m,25--34
5211,CI,2008,2944,m,25--34
5212,CK,1980,0,m,25--34
5213,CK,1981,1,m,25--34
5214,CK,1982,0,m,25--34
5215,CK,1983,1,m,25--34
5216,CK,1984,1,m,25--34
5217,CK,1985,0,m,25--34
5218,CK,1986,0,m,25--34
5219,CK,1987,0,m,25--34
5220,CK,1989,0,m,25--34
5221,CK,1991,0,m,25--34
5222,CK,1992,0,m,25--34
5223,CK,1993,0,m,25--34
5224,CK,1994,0,m,25--34
5225,CK,1995,0,m,25--34
5226,CK,1996,0,m,25--34
5227,CK,1997,0,m,25--34
5228,CK,1998,0,m,25--34
5229,CK,2000,0,m,25--34
5230,CK,2001,0,m,25--34
5231,CK,2002,0,m,25--34
5232,CK,2003,0,m,25--34
5233,CK,2004,0,m,25--34
5234,CK,2005,0,m,25--34
5235,CK,2006,0,m,25--34
5236,CL,1995,182,m,25--34
5237,CL,1996,201,m,25--34
5238,CL,1997,182,m,25--34
5239,CL,1999,173,m,25--34
5240,CL,2000,160,m,25--34
5241,CL,2001,183,m,25--34
5242,CL,2002,163,m,25--34
5243,CL,2003,131,m,25--34
5244,CL,2004,148,m,25--34
5245,CL,2005,128,m,25--34
5246,CL,2006,140,m,25--34
5247,CL,2007,137,m,25--34
5248,CL,2008,131,m,25--34
5249,CM,1995,569,m,25--34
5250,CM,1996,735,m,25--34
5251,CM,1997,1011,m,25--34
5252,CM,1998,1006,m,25--34
5253,CM,1999,1595,m,25--34
5254,CM,2000,842,m,25--34
5255,CM,2001,1000,m,25--34
5256,CM,2002,1335,m,25--34
5257,CM,2003,2274,m,25--34
5258,CM,2004,2147,m,25--34
5259,CM,2005,2482,m,25--34
5260,CM,2006,2550,m,25--34
5261,CM,2007,2613,m,25--34
5262,CM,2008,2861,m,25--34
5263,CN,1995,18306,m,25--34
5264,CN,1996,24057,m,25--34
5265,CN,1997,28247,m,25--34
5266,CN,1998,30093,m,25--34
5267,CN,1999,29328,m,25--34
5268,CN,2000,29399,m,25--34
5269,CN,2001,28520,m,25--34
5270,CN,2002,25242,m,25--34
5271,CN,2003,32760,m,25--34
5272,CN,2004,43594,m,25--34
5273,CN,2005,49558,m,25--34
5274,CN,2006,48232,m,25--34
5275,CN,2007,46374,m,25--34
5276,CN,2008,44651,m,25--34
5277,CO,1999,1473,m,25--34
5278,CO,2000,1030,m,25--34
5279,CO,2001,703,m,25--34
5280,CO,2002,696,m,25--34
5281,CO,2003,816,m,25--34
5282,CO,2004,824,m,25--34
5283,CO,2005,685,m,25--34
5284,CO,2006,713,m,25--34
5285,CO,2007,704,m,25--34
5286,CO,2008,736,m,25--34
5287,CR,1995,38,m,25--34
5288,CR,1996,11,m,25--34
5289,CR,1997,82,m,25--34
5290,CR,1998,78,m,25--34
5291,CR,1999,63,m,25--34
5292,CR,2000,53,m,25--34
5293,CR,2001,53,m,25--34
5294,CR,2002,45,m,25--34
5295,CR,2003,47,m,25--34
5296,CR,2004,62,m,25--34
5297,CR,2005,38,m,25--34
5298,CR,2006,36,m,25--34
5299,CR,2007,57,m,25--34
5300,CR,2008,39,m,25--34
5301,CU,1995,118,m,25--34
5302,CU,1996,136,m,25--34
5303,CU,1997,151,m,25--34
5304,CU,1998,140,m,25--34
5305,CU,1999,163,m,25--34
5306,CU,2000,167,m,25--34
5307,CU,2001,136,m,25--34
5308,CU,2002,104,m,25--34
5309,CU,2003,90,m,25--34
5310,CU,2004,68,m,25--34
5311,CU,2005,73,m,25--34
5312,CU,2006,73,m,25--34
5313,CU,2008,66,m,25--34
5314,CV,1997,16,m,25--34
5315,CV,1998,14,m,25--34
5316,CV,2001,15,m,25--34
5317,CV,2002,29,m,25--34
5318,CV,2003,32,m,25--34
5319,CV,2004,33,m,25--34
5320,CV,2005,23,m,25--34
5321,CV,2006,22,m,25--34
5322,CV,2007,30,m,25--34
5323,CV,2008,33,m,25--34
5324,CY,1995,1,m,25--34
5325,CY,1996,0,m,25--34
5326,CY,1998,1,m,25--34
5327,CY,1999,6,m,25--34
5328,CY,2002,1,m,25--34
5329,CY,2003,4,m,25--34
5330,CY,2004,3,m,25--34
5331,CY,2005,1,m,25--34
5332,CY,2006,1,m,25--34
5333,CY,2007,1,m,25--34
5334,CY,2008,0,m,25--34
5335,CZ,1995,22,m,25--34
5336,CZ,1996,40,m,25--34
5337,CZ,1997,25,m,25--34
5338,CZ,1998,37,m,25--34
5339,CZ,1999,27,m,25--34
5340,CZ,2000,31,m,25--34
5341,CZ,2001,39,m,25--34
5342,CZ,2002,28,m,25--34
5343,CZ,2003,28,m,25--34
5344,CZ,2004,28,m,25--34
5345,CZ,2005,24,m,25--34
5346,CZ,2006,19,m,25--34
5347,CZ,2007,26,m,25--34
5348,CZ,2008,29,m,25--34
5349,DE,1995,453,m,25--34
5350,DE,1996,377,m,25--34
5351,DE,1997,375,m,25--34
5352,DE,1998,333,m,25--34
5353,DE,1999,308,m,25--34
5354,DE,2001,89,m,25--34
5355,DE,2002,75,m,25--34
5356,DE,2003,107,m,25--34
5357,DE,2004,130,m,25--34
5358,DE,2005,113,m,25--34
5359,DE,2006,138,m,25--34
5360,DE,2007,248,m,25--34
5361,DE,2008,95,m,25--34
5362,DJ,1996,429,m,25--34
5363,DJ,1997,442,m,25--34
5364,DJ,1998,396,m,25--34
5365,DJ,1999,371,m,25--34
5366,DJ,2000,347,m,25--34
5367,DJ,2001,331,m,25--34
5368,DJ,2002,320,m,25--34
5369,DJ,2003,288,m,25--34
5370,DJ,2004,225,m,25--34
5371,DJ,2005,252,m,25--34
5372,DJ,2006,246,m,25--34
5373,DJ,2007,264,m,25--34
5374,DJ,2008,275,m,25--34
5375,DK,1995,16,m,25--34
5376,DK,1996,16,m,25--34
5377,DK,1997,19,m,25--34
5378,DK,1998,20,m,25--34
5379,DK,1999,29,m,25--34
5380,DK,2000,20,m,25--34
5381,DK,2001,15,m,25--34
5382,DK,2002,8,m,25--34
5383,DK,2003,20,m,25--34
5384,DK,2004,12,m,25--34
5385,DK,2005,12,m,25--34
5386,DK,2006,13,m,25--34
5387,DK,2007,12,m,25--34
5388,DK,2008,15,m,25--34
5389,DM,1996,1,m,25--34
5390,DM,1997,0,m,25--34
5391,DM,1998,0,m,25--34
5392,DM,2006,1,m,25--34
5393,DM,2007,0,m,25--34
5394,DM,2008,0,m,25--34
5395,DO,1996,262,m,25--34
5396,DO,1997,471,m,25--34
5397,DO,1998,416,m,25--34
5398,DO,1999,485,m,25--34
5399,DO,2000,481,m,25--34
5400,DO,2002,417,m,25--34
5401,DO,2003,518,m,25--34
5402,DO,2004,502,m,25--34
5403,DO,2005,483,m,25--34
5404,DO,2006,480,m,25--34
5405,DO,2007,403,m,25--34
5406,DO,2008,398,m,25--34
5407,DZ,1997,1982,m,25--34
5408,DZ,1999,1344,m,25--34
5409,DZ,2000,1516,m,25--34
5410,DZ,2001,1614,m,25--34
5411,DZ,2002,1580,m,25--34
5412,DZ,2003,1633,m,25--34
5413,DZ,2004,1694,m,25--34
5414,DZ,2005,1841,m,25--34
5415,DZ,2006,1573,m,25--34
5416,DZ,2007,1749,m,25--34
5417,DZ,2008,1786,m,25--34
5418,EC,1998,286,m,25--34
5419,EC,2001,832,m,25--34
5420,EC,2003,266,m,25--34
5421,EC,2004,537,m,25--34
5422,EC,2005,468,m,25--34
5423,EC,2006,496,m,25--34
5424,EC,2007,486,m,25--34
5425,EC,2008,518,m,25--34
5426,EE,1996,34,m,25--34
5427,EE,1997,23,m,25--34
5428,EE,1998,49,m,25--34
5429,EE,1999,35,m,25--34
5430,EE,2000,31,m,25--34
5431,EE,2001,25,m,25--34
5432,EE,2002,20,m,25--34
5433,EE,2003,28,m,25--34
5434,EE,2004,24,m,25--34
5435,EE,2005,25,m,25--34
5436,EE,2006,19,m,25--34
5437,EE,2007,26,m,25--34
5438,EE,2008,14,m,25--34
5439,EG,1995,665,m,25--34
5440,EG,1996,1056,m,25--34
5441,EG,1997,1033,m,25--34
5442,EG,1998,943,m,25--34
5443,EG,1999,889,m,25--34
5444,EG,2000,827,m,25--34
5445,EG,2001,879,m,25--34
5446,EG,2002,774,m,25--34
5447,EG,2003,814,m,25--34
5448,EG,2004,763,m,25--34
5449,EG,2005,606,m,25--34
5450,EG,2006,728,m,25--34
5451,EG,2007,853,m,25--34
5452,EG,2008,640,m,25--34
5453,ER,1997,12,m,25--34
5454,ER,1998,30,m,25--34
5455,ER,1999,75,m,25--34
5456,ER,2000,75,m,25--34
5457,ER,2001,95,m,25--34
5458,ER,2002,88,m,25--34
5459,ER,2003,85,m,25--34
5460,ER,2004,61,m,25--34
5461,ER,2005,73,m,25--34
5462,ER,2006,55,m,25--34
5463,ER,2007,85,m,25--34
5464,ES,1995,337,m,25--34
5465,ES,1998,361,m,25--34
5466,ES,2001,355,m,25--34
5467,ES,2002,392,m,25--34
5468,ES,2003,334,m,25--34
5469,ES,2004,301,m,25--34
5470,ES,2005,394,m,25--34
5471,ES,2006,332,m,25--34
5472,ES,2007,375,m,25--34
5473,ES,2008,355,m,25--34
5474,ET,1995,1017,m,25--34
5475,ET,1996,1609,m,25--34
5476,ET,1997,2520,m,25--34
5477,ET,1998,3187,m,25--34
5478,ET,1999,3673,m,25--34
5479,ET,2000,5187,m,25--34
5480,ET,2001,5594,m,25--34
5481,ET,2002,5669,m,25--34
5482,ET,2003,6648,m,25--34
5483,ET,2004,7002,m,25--34
5484,ET,2005,6181,m,25--34
5485,ET,2006,5950,m,25--34
5486,ET,2007,6114,m,25--34
5487,ET,2008,6794,m,25--34
5488,FI,1995,10,m,25--34
5489,FI,1996,5,m,25--34
5490,FI,1997,5,m,25--34
5491,FI,1998,4,m,25--34
5492,FI,1999,4,m,25--34
5493,FI,2000,8,m,25--34
5494,FI,2001,9,m,25--34
5495,FI,2002,5,m,25--34
5496,FI,2003,3,m,25--34
5497,FI,2004,5,m,25--34
5498,FI,2005,4,m,25--34
5499,FI,2006,6,m,25--34
5500,FI,2007,5,m,25--34
5501,FI,2008,5,m,25--34
5502,FJ,1994,6,m,25--34
5503,FJ,1995,10,m,25--34
5504,FJ,1996,8,m,25--34
5505,FJ,1997,8,m,25--34
5506,FJ,1998,11,m,25--34
5507,FJ,1999,7,m,25--34
5508,FJ,2000,6,m,25--34
5509,FJ,2001,8,m,25--34
5510,FJ,2002,11,m,25--34
5511,FJ,2003,9,m,25--34
5512,FJ,2004,6,m,25--34
5513,FJ,2005,18,m,25--34
5514,FJ,2006,11,m,25--34
5515,FJ,2007,7,m,25--34
5516,FJ,2008,10,m,25--34
5517,FM,1995,0,m,25--34
5518,FM,1996,0,m,25--34
5519,FM,1997,0,m,25--34
5520,FM,1998,3,m,25--34
5521,FM,2000,0,m,25--34
5522,FM,2001,0,m,25--34
5523,FM,2002,1,m,25--34
5524,FM,2003,2,m,25--34
5525,FM,2004,0,m,25--34
5526,FM,2006,3,m,25--34
5527,FM,2007,5,m,25--34
5528,FM,2008,3,m,25--34
5529,FR,1995,431,m,25--34
5530,FR,1996,335,m,25--34
5531,FR,1997,288,m,25--34
5532,FR,1999,267,m,25--34
